tier,arm,depth,conversation_id,question_index,ability,score,context_chars,context_tokens,n_retrieved,response_chars,prompt_tokens,completion_tokens,reader_model,reader_effort,judge_model,judge_effort,config_id
100k,A control,50,17,5,information_extraction,0.375,27292.0,6823.0,50.0,340.0,6329.0,548.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,17,6,instruction_following,0.0,23897.0,5974.0,50.0,298.0,5897.0,518.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,17,7,instruction_following,0.5,28078.0,7020.0,50.0,272.0,6864.0,261.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,17,8,knowledge_update,1.0,25903.0,6476.0,50.0,402.0,6265.0,546.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,17,9,knowledge_update,1.0,29597.0,7399.0,50.0,45.0,6975.0,144.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,17,10,multi_session_reasoning,1.0,24689.0,6172.0,50.0,91.0,6094.0,122.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,17,11,multi_session_reasoning,0.625,31772.0,7943.0,50.0,829.0,7425.0,2206.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,17,12,preference_following,1.0,29085.0,7271.0,50.0,3513.0,6761.0,4402.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,17,13,preference_following,1.0,32816.0,8204.0,50.0,3931.0,7645.0,2775.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,17,14,summarization,0.7,26598.0,6650.0,50.0,4959.0,6162.0,3632.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,17,15,summarization,0.8,27288.0,6822.0,50.0,7164.0,6518.0,4750.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,17,16,temporal_reasoning,1.0,24907.0,6227.0,50.0,41.0,6321.0,119.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,17,17,temporal_reasoning,0.5,22870.0,5718.0,50.0,109.0,5728.0,298.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,0,abstention,0.0,26167.0,6542.0,50.0,803.0,6032.0,477.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,1,abstention,0.0,29468.0,7367.0,50.0,1021.0,6619.0,561.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,2,contradiction_resolution,0.5,23830.0,5958.0,50.0,727.0,5325.0,483.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,3,contradiction_resolution,1.0,24104.0,6026.0,50.0,695.0,5571.0,683.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,4,information_extraction,1.0,27288.0,6822.0,50.0,61.0,6001.0,17.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,5,information_extraction,0.75,25175.0,6294.0,50.0,1443.0,5703.0,785.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,6,instruction_following,0.75,22772.0,5693.0,50.0,2418.0,5360.0,2060.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,7,instruction_following,1.0,22281.0,5570.0,50.0,109.0,5245.0,182.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,8,knowledge_update,0.0,21712.0,5428.0,50.0,76.0,5293.0,160.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,9,knowledge_update,1.0,23999.0,6000.0,50.0,70.0,5460.0,123.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,10,multi_session_reasoning,1.0,27330.0,6833.0,50.0,142.0,6381.0,116.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,11,multi_session_reasoning,1.0,20609.0,5152.0,50.0,193.0,4973.0,578.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,12,preference_following,1.0,27742.0,6936.0,50.0,2810.0,6328.0,2086.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,13,preference_following,1.0,30846.0,7712.0,50.0,2475.0,7111.0,1072.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,14,summarization,0.5,30377.0,7594.0,50.0,2555.0,6842.0,2050.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,15,summarization,0.5,24235.0,6059.0,50.0,1965.0,5767.0,942.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,16,temporal_reasoning,1.0,29316.0,7329.0,50.0,198.0,7096.0,166.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,18,17,temporal_reasoning,1.0,22043.0,5511.0,50.0,136.0,5404.0,203.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,0,abstention,0.0,28099.0,7025.0,50.0,821.0,6633.0,629.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,1,abstention,1.0,30199.0,7550.0,50.0,56.0,6922.0,205.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,2,contradiction_resolution,0.75,21417.0,5354.0,50.0,283.0,5013.0,360.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,3,contradiction_resolution,0.75,24243.0,6061.0,50.0,496.0,5625.0,639.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,4,information_extraction,1.0,17526.0,4382.0,50.0,78.0,4510.0,64.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,5,information_extraction,1.0,30063.0,7516.0,50.0,111.0,6683.0,221.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,6,instruction_following,1.0,27459.0,6865.0,50.0,4861.0,6235.0,1994.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,7,instruction_following,0.0,29994.0,7499.0,50.0,1900.0,6643.0,878.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,8,knowledge_update,1.0,30716.0,7679.0,50.0,417.0,6728.0,522.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,9,knowledge_update,0.5,31026.0,7757.0,50.0,154.0,7027.0,404.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,10,multi_session_reasoning,1.0,27342.0,6836.0,50.0,98.0,6344.0,155.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,11,multi_session_reasoning,0.4286,25619.0,6405.0,50.0,877.0,5873.0,4373.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,12,preference_following,1.0,29535.0,7384.0,50.0,3409.0,6646.0,2257.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,13,preference_following,1.0,30175.0,7544.0,50.0,3184.0,6637.0,2010.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,14,summarization,0.5833,26377.0,6594.0,50.0,15740.0,6021.0,9333.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,15,summarization,0.375,30045.0,7511.0,50.0,8425.0,6551.0,4566.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,16,temporal_reasoning,1.0,31056.0,7764.0,50.0,115.0,6905.0,163.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,19,17,temporal_reasoning,1.0,28051.0,7013.0,50.0,160.0,6323.0,195.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,0,abstention,1.0,22280.0,5570.0,50.0,56.0,5610.0,291.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,1,abstention,1.0,22236.0,5559.0,50.0,56.0,5307.0,190.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,2,contradiction_resolution,0.5,22507.0,5627.0,50.0,170.0,5616.0,253.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,3,contradiction_resolution,0.5,21227.0,5307.0,50.0,258.0,5004.0,209.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,4,information_extraction,1.0,22863.0,5716.0,50.0,193.0,5498.0,219.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,5,information_extraction,1.0,21967.0,5492.0,50.0,1101.0,5278.0,733.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,6,instruction_following,1.0,25806.0,6452.0,50.0,1414.0,6111.0,831.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,7,instruction_following,1.0,29074.0,7269.0,50.0,3148.0,6590.0,1179.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,8,knowledge_update,1.0,22388.0,5597.0,50.0,86.0,5495.0,217.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,9,knowledge_update,1.0,23612.0,5903.0,50.0,126.0,5642.0,214.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,10,multi_session_reasoning,0.0,22635.0,5659.0,50.0,1343.0,5405.0,5481.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,11,multi_session_reasoning,1.0,23259.0,5815.0,50.0,372.0,5431.0,601.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,12,preference_following,1.0,24477.0,6119.0,50.0,4166.0,5809.0,5866.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,13,preference_following,1.0,23870.0,5968.0,50.0,2506.0,5769.0,1091.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,14,summarization,1.0,23960.0,5990.0,50.0,13128.0,5733.0,5816.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,15,summarization,0.75,22259.0,5565.0,50.0,3305.0,5181.0,1727.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,16,temporal_reasoning,1.0,21575.0,5394.0,50.0,133.0,5355.0,113.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,2,17,temporal_reasoning,0.25,21504.0,5376.0,50.0,158.0,5257.0,302.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,0,abstention,0.0,29444.0,7361.0,50.0,866.0,6784.0,695.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,1,abstention,0.0,27748.0,6937.0,50.0,1215.0,6875.0,735.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,2,contradiction_resolution,1.0,25827.0,6457.0,50.0,569.0,5989.0,605.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,3,contradiction_resolution,0.5,28645.0,7161.0,50.0,394.0,6490.0,288.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,4,information_extraction,1.0,19231.0,4808.0,50.0,110.0,4732.0,26.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,5,information_extraction,0.875,31762.0,7941.0,50.0,2769.0,7148.0,1024.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,6,instruction_following,1.0,27524.0,6881.0,50.0,4123.0,6411.0,2904.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,7,instruction_following,1.0,33172.0,8293.0,50.0,138.0,7670.0,197.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,8,knowledge_update,0.0,33706.0,8427.0,50.0,159.0,7964.0,554.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,9,knowledge_update,0.0,34316.0,8579.0,50.0,460.0,8100.0,377.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,10,multi_session_reasoning,0.5,28589.0,7147.0,50.0,302.0,6623.0,590.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,11,multi_session_reasoning,0.75,30365.0,7591.0,50.0,6655.0,7045.0,4433.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,12,preference_following,0.0,30884.0,7721.0,50.0,0.0,0.0,0.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,13,preference_following,1.0,34316.0,8579.0,50.0,6990.0,7571.0,3400.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,14,summarization,0.375,26551.0,6638.0,50.0,3230.0,6152.0,3930.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,15,summarization,0.5,32919.0,8230.0,50.0,4457.0,7678.0,1443.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,16,temporal_reasoning,0.25,29257.0,7314.0,50.0,211.0,6699.0,578.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,20,17,temporal_reasoning,0.0,28412.0,7103.0,50.0,176.0,6474.0,3156.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,0,abstention,0.0,23133.0,5783.0,50.0,823.0,5620.0,646.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,1,abstention,0.0,28563.0,7141.0,50.0,1057.0,6511.0,615.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,2,contradiction_resolution,0.75,21568.0,5392.0,50.0,517.0,5281.0,269.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,3,contradiction_resolution,0.75,25198.0,6300.0,50.0,470.0,5888.0,383.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,4,information_extraction,1.0,22279.0,5570.0,50.0,98.0,5413.0,90.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,5,information_extraction,1.0,24036.0,6009.0,50.0,977.0,5877.0,1071.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,6,instruction_following,1.0,28335.0,7084.0,50.0,4546.0,6708.0,1679.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,7,instruction_following,1.0,29462.0,7366.0,50.0,1954.0,6831.0,894.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,8,knowledge_update,0.0,27832.0,6958.0,50.0,101.0,6488.0,809.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,9,knowledge_update,1.0,23421.0,5855.0,50.0,117.0,5779.0,175.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,10,multi_session_reasoning,1.0,19544.0,4886.0,50.0,78.0,4987.0,106.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,11,multi_session_reasoning,0.625,23365.0,5841.0,50.0,6718.0,5525.0,5046.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,12,preference_following,0.5,22122.0,5531.0,50.0,20692.0,5481.0,8056.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,13,preference_following,1.0,24322.0,6081.0,50.0,6718.0,5878.0,7351.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,14,summarization,0.875,20724.0,5181.0,50.0,11175.0,5176.0,5378.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,15,summarization,0.2,21852.0,5463.0,50.0,7638.0,5212.0,2598.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,16,temporal_reasoning,1.0,20818.0,5205.0,50.0,147.0,5049.0,118.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,3,17,temporal_reasoning,1.0,21031.0,5258.0,50.0,115.0,5085.0,203.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,0,abstention,0.0,27947.0,6987.0,50.0,1402.0,7073.0,819.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,1,abstention,0.0,30698.0,7675.0,50.0,872.0,7995.0,617.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,2,contradiction_resolution,1.0,24659.0,6165.0,50.0,784.0,6317.0,420.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,3,contradiction_resolution,0.75,26801.0,6700.0,50.0,924.0,6996.0,771.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,4,information_extraction,0.8333,28219.0,7055.0,50.0,1175.0,7233.0,832.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,5,information_extraction,1.0,29030.0,7258.0,50.0,449.0,7479.0,661.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,6,instruction_following,1.0,28329.0,7082.0,50.0,2359.0,7913.0,5925.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,7,instruction_following,1.0,28693.0,7173.0,50.0,4870.0,7399.0,8251.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,8,knowledge_update,1.0,25817.0,6454.0,50.0,72.0,6831.0,147.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,9,knowledge_update,0.75,24823.0,6206.0,50.0,137.0,6174.0,327.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,10,multi_session_reasoning,1.0,25420.0,6355.0,50.0,342.0,6394.0,379.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,11,multi_session_reasoning,1.0,28472.0,7118.0,50.0,291.0,7245.0,322.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,12,preference_following,1.0,26686.0,6672.0,50.0,1771.0,7495.0,2295.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,13,preference_following,1.0,25130.0,6283.0,50.0,2502.0,6735.0,1291.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,14,summarization,1.0,25848.0,6462.0,50.0,10717.0,6814.0,14142.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,15,summarization,0.7,24330.0,6083.0,50.0,6448.0,6248.0,1848.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,16,temporal_reasoning,1.0,24794.0,6199.0,50.0,291.0,6403.0,157.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,4,17,temporal_reasoning,1.0,27150.0,6788.0,50.0,110.0,7201.0,164.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,0,abstention,0.0,26680.0,6670.0,50.0,223.0,6955.0,329.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,1,abstention,0.0,24045.0,6011.0,50.0,1105.0,6416.0,735.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,2,contradiction_resolution,0.5,26228.0,6557.0,50.0,227.0,6974.0,578.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,3,contradiction_resolution,1.0,24855.0,6214.0,50.0,1162.0,6660.0,692.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,4,information_extraction,1.0,23103.0,5776.0,50.0,57.0,6313.0,17.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,5,information_extraction,1.0,26278.0,6570.0,50.0,69.0,7180.0,164.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,6,instruction_following,1.0,27027.0,6757.0,50.0,226.0,7635.0,185.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,7,instruction_following,0.0,25603.0,6401.0,50.0,879.0,7116.0,723.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,8,knowledge_update,0.0,26155.0,6539.0,50.0,172.0,6885.0,557.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,9,knowledge_update,1.0,23887.0,5972.0,50.0,169.0,6244.0,216.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,10,multi_session_reasoning,0.0,25478.0,6370.0,50.0,536.0,7021.0,7417.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,11,multi_session_reasoning,0.0,26217.0,6554.0,50.0,493.0,6893.0,2251.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,12,preference_following,1.0,27322.0,6831.0,50.0,527.0,7843.0,287.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,13,preference_following,1.0,27312.0,6828.0,50.0,561.0,7371.0,413.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,14,summarization,0.9,24201.0,6050.0,50.0,6095.0,6413.0,2459.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,15,summarization,0.8,24612.0,6153.0,50.0,7101.0,6378.0,3163.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,16,temporal_reasoning,1.0,20639.0,5160.0,50.0,126.0,5433.0,138.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,5,17,temporal_reasoning,0.0,24739.0,6185.0,50.0,153.0,6454.0,125.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,6,0,abstention,1.0,20158.0,5040.0,50.0,56.0,4856.0,223.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,6,1,abstention,1.0,31982.0,7996.0,50.0,56.0,6809.0,106.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,6,2,contradiction_resolution,0.5,30261.0,7565.0,50.0,370.0,6404.0,554.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,6,3,contradiction_resolution,0.875,31166.0,7792.0,50.0,525.0,6570.0,639.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,6,4,information_extraction,1.0,19362.0,4841.0,50.0,55.0,4717.0,106.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,6,5,information_extraction,0.8333,30869.0,7717.0,50.0,960.0,6632.0,379.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,6,6,instruction_following,0.75,25844.0,6461.0,50.0,1544.0,5782.0,1180.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,6,7,instruction_following,1.0,25125.0,6281.0,50.0,5782.0,5721.0,3181.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,6,8,knowledge_update,0.5,26894.0,6724.0,50.0,173.0,5977.0,430.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
100k,A control,50,6,9,knowledge_update,1.0,25286.0,6322.0,50.0,136.0,5547.0,212.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,4100c22aede6
