tier,arm,depth,conversation_id,question_index,ability,score,context_chars,context_tokens,n_retrieved,response_chars,prompt_tokens,completion_tokens,reader_model,reader_effort,judge_model,judge_effort,config_id
1m,B csls,50,17,3,contradiction_resolution,0.875,36136.0,9034.0,50.0,312.0,8065.0,500.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,17,4,information_extraction,1.0,25030.0,6258.0,50.0,39.0,5839.0,92.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,17,5,information_extraction,1.0,18584.0,4646.0,50.0,69.0,4598.0,25.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,17,6,instruction_following,1.0,23844.0,5961.0,50.0,1033.0,5389.0,735.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,17,7,instruction_following,0.6667,19139.0,4785.0,50.0,2205.0,4647.0,1509.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,17,8,knowledge_update,1.0,22393.0,5598.0,50.0,72.0,4983.0,143.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,17,9,knowledge_update,1.0,27953.0,6988.0,50.0,112.0,6369.0,249.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,17,10,multi_session_reasoning,1.0,21966.0,5492.0,50.0,126.0,5267.0,244.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,17,11,multi_session_reasoning,0.7,28534.0,7134.0,50.0,1880.0,6437.0,902.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,17,12,preference_following,1.0,26782.0,6696.0,50.0,1301.0,6265.0,696.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,17,13,preference_following,1.0,29381.0,7345.0,50.0,2317.0,6603.0,1026.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,17,14,summarization,0.75,21612.0,5403.0,50.0,3360.0,5061.0,1162.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,17,15,summarization,0.4,23024.0,5756.0,50.0,9456.0,5252.0,5219.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,17,16,temporal_reasoning,1.0,28443.0,7111.0,50.0,226.0,7015.0,193.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,17,17,temporal_reasoning,1.0,31548.0,7887.0,50.0,148.0,7130.0,125.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,0,abstention,0.0,19964.0,4991.0,50.0,1509.0,4599.0,617.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,1,abstention,1.0,17209.0,4302.0,50.0,56.0,4481.0,141.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,2,contradiction_resolution,1.0,24115.0,6029.0,50.0,299.0,5336.0,584.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,3,contradiction_resolution,0.875,14515.0,3629.0,50.0,278.0,3592.0,481.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,4,information_extraction,1.0,24824.0,6206.0,50.0,126.0,5570.0,271.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,5,information_extraction,0.5,22925.0,5731.0,50.0,140.0,5387.0,266.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,6,instruction_following,0.3333,24125.0,6031.0,50.0,167.0,5783.0,421.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,7,instruction_following,1.0,20604.0,5151.0,50.0,99.0,4937.0,123.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,8,knowledge_update,1.0,26321.0,6580.0,50.0,107.0,6295.0,222.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,9,knowledge_update,1.0,20698.0,5175.0,50.0,129.0,4862.0,156.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,10,multi_session_reasoning,1.0,20747.0,5187.0,50.0,299.0,5047.0,605.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,11,multi_session_reasoning,0.6667,22486.0,5622.0,50.0,3638.0,5031.0,1736.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,12,preference_following,1.0,22603.0,5651.0,50.0,438.0,5208.0,608.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,13,preference_following,1.0,22500.0,5625.0,50.0,2603.0,5006.0,1066.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,14,summarization,0.4375,18739.0,4685.0,50.0,18595.0,4300.0,6919.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,15,summarization,1.0,20491.0,5123.0,50.0,2977.0,4753.0,1610.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,16,temporal_reasoning,1.0,27057.0,6764.0,50.0,144.0,5933.0,129.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,18,17,temporal_reasoning,0.5,22788.0,5697.0,50.0,87.0,5177.0,215.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,0,abstention,0.5,18584.0,4646.0,50.0,1571.0,4647.0,721.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,1,abstention,1.0,21445.0,5361.0,50.0,56.0,5041.0,68.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,2,contradiction_resolution,0.875,18372.0,4593.0,50.0,650.0,4273.0,657.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,3,contradiction_resolution,0.5,23542.0,5886.0,50.0,388.0,5319.0,536.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,4,information_extraction,1.0,25841.0,6460.0,50.0,77.0,5792.0,26.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,5,information_extraction,1.0,23716.0,5929.0,50.0,1917.0,5508.0,790.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,6,instruction_following,0.8333,27810.0,6953.0,50.0,2224.0,5980.0,935.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,7,instruction_following,1.0,19870.0,4968.0,50.0,807.0,4604.0,690.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,8,knowledge_update,1.0,32720.0,8180.0,50.0,134.0,7390.0,289.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,9,knowledge_update,1.0,25739.0,6435.0,50.0,126.0,6008.0,206.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,10,multi_session_reasoning,0.625,18293.0,4573.0,50.0,414.0,4251.0,611.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,11,multi_session_reasoning,0.0,28391.0,7098.0,50.0,56.0,6621.0,1292.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,12,preference_following,1.0,21125.0,5281.0,50.0,3531.0,4813.0,1234.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,13,preference_following,1.0,16700.0,4175.0,50.0,2827.0,4232.0,2145.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,14,summarization,0.7143,29757.0,7439.0,50.0,19084.0,6776.0,9901.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,15,summarization,0.5833,21441.0,5360.0,50.0,2071.0,5133.0,1932.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,16,temporal_reasoning,0.0,19868.0,4967.0,50.0,56.0,5153.0,532.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,19,17,temporal_reasoning,0.5,18787.0,4697.0,50.0,260.0,4782.0,590.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,0,abstention,0.0,27460.0,6865.0,50.0,1052.0,6338.0,729.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,1,abstention,1.0,23102.0,5776.0,50.0,56.0,5477.0,131.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,2,contradiction_resolution,0.0,29061.0,7265.0,50.0,56.0,6799.0,532.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,3,contradiction_resolution,0.5,25051.0,6263.0,50.0,241.0,5852.0,190.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,4,information_extraction,1.0,22866.0,5717.0,50.0,149.0,5297.0,124.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,5,information_extraction,0.0,25067.0,6267.0,50.0,1333.0,5865.0,790.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,6,instruction_following,0.5,21323.0,5331.0,50.0,897.0,4989.0,2314.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,7,instruction_following,1.0,25745.0,6436.0,50.0,1366.0,5805.0,809.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,8,knowledge_update,1.0,26253.0,6563.0,50.0,233.0,5763.0,319.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,9,knowledge_update,1.0,23616.0,5904.0,50.0,92.0,5443.0,196.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,10,multi_session_reasoning,1.0,28553.0,7138.0,50.0,5234.0,6284.0,3098.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,11,multi_session_reasoning,0.8333,28610.0,7153.0,50.0,9357.0,6304.0,7757.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,12,preference_following,1.0,18395.0,4599.0,50.0,8508.0,4427.0,4763.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,13,preference_following,0.6667,23195.0,5799.0,50.0,6155.0,5318.0,4207.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,14,summarization,0.5,25670.0,6418.0,50.0,21605.0,5676.0,6393.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,15,summarization,0.625,28098.0,7025.0,50.0,26264.0,6119.0,11754.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,16,temporal_reasoning,1.0,23609.0,5902.0,50.0,137.0,5669.0,145.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,2,17,temporal_reasoning,1.0,27032.0,6758.0,50.0,94.0,6321.0,99.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,0,abstention,1.0,28162.0,7041.0,50.0,56.0,6489.0,150.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,1,abstention,1.0,13355.0,3339.0,50.0,56.0,3617.0,109.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,2,contradiction_resolution,0.5,15208.0,3802.0,50.0,184.0,3807.0,434.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,3,contradiction_resolution,0.625,30502.0,7626.0,50.0,242.0,6637.0,301.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,4,information_extraction,0.0,32607.0,8152.0,50.0,73.0,8223.0,219.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,5,information_extraction,0.8333,27371.0,6843.0,50.0,5879.0,6377.0,8565.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,6,instruction_following,1.0,25461.0,6365.0,50.0,2206.0,5996.0,1531.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,7,instruction_following,1.0,24216.0,6054.0,50.0,1283.0,5574.0,782.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,8,knowledge_update,1.0,26311.0,6578.0,50.0,173.0,6100.0,209.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,9,knowledge_update,1.0,22604.0,5651.0,50.0,149.0,5451.0,217.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,10,multi_session_reasoning,1.0,22841.0,5710.0,50.0,255.0,5727.0,263.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,11,multi_session_reasoning,0.375,28392.0,7098.0,50.0,987.0,6809.0,5949.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,12,preference_following,1.0,19637.0,4909.0,50.0,4347.0,4573.0,1931.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,13,preference_following,1.0,18525.0,4631.0,50.0,929.0,4669.0,694.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,14,summarization,0.5714,28602.0,7151.0,50.0,14304.0,6588.0,7178.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,15,summarization,1.0,31699.0,7925.0,50.0,4115.0,7415.0,2947.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,16,temporal_reasoning,1.0,31603.0,7901.0,50.0,141.0,6879.0,103.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,20,17,temporal_reasoning,1.0,31343.0,7836.0,50.0,133.0,6967.0,183.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,0,abstention,0.0,18026.0,4507.0,50.0,906.0,4323.0,517.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,1,abstention,0.0,28120.0,7030.0,50.0,2090.0,6543.0,903.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,2,contradiction_resolution,1.0,21101.0,5275.0,50.0,425.0,4914.0,477.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,3,contradiction_resolution,0.5,20257.0,5064.0,50.0,110.0,4923.0,333.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,4,information_extraction,1.0,30092.0,7523.0,50.0,91.0,6605.0,163.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,5,information_extraction,0.75,23885.0,5971.0,50.0,1172.0,5627.0,759.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,6,instruction_following,1.0,28222.0,7056.0,50.0,5151.0,6302.0,3573.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,7,instruction_following,1.0,22206.0,5552.0,50.0,3652.0,5222.0,2322.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,8,knowledge_update,1.0,30102.0,7526.0,50.0,132.0,7039.0,193.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,9,knowledge_update,1.0,22394.0,5599.0,50.0,84.0,5362.0,25.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,10,multi_session_reasoning,1.0,28796.0,7199.0,50.0,142.0,6834.0,326.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,11,multi_session_reasoning,0.8571,31351.0,7838.0,50.0,4489.0,7147.0,3561.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,12,preference_following,0.625,22905.0,5726.0,50.0,3958.0,5253.0,2330.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,13,preference_following,1.0,28924.0,7231.0,50.0,2817.0,6619.0,1373.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,14,summarization,0.6667,28605.0,7151.0,50.0,19049.0,6496.0,12079.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,15,summarization,0.5,22704.0,5676.0,50.0,2647.0,5116.0,1008.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,16,temporal_reasoning,1.0,26089.0,6522.0,50.0,140.0,6237.0,173.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,21,17,temporal_reasoning,1.0,24293.0,6073.0,50.0,138.0,5932.0,197.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,0,abstention,1.0,17391.0,4348.0,50.0,56.0,4145.0,107.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,1,abstention,0.0,21337.0,5334.0,50.0,690.0,5284.0,395.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,2,contradiction_resolution,0.875,28040.0,7010.0,50.0,301.0,6311.0,580.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,3,contradiction_resolution,1.0,16765.0,4191.0,50.0,305.0,4115.0,479.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,4,information_extraction,0.0,17518.0,4380.0,50.0,56.0,4369.0,113.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,5,information_extraction,0.0,26295.0,6574.0,50.0,1477.0,6152.0,1835.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,6,instruction_following,1.0,22047.0,5512.0,50.0,2982.0,5209.0,1690.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,7,instruction_following,1.0,26333.0,6583.0,50.0,549.0,6323.0,384.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,8,knowledge_update,1.0,23574.0,5894.0,50.0,113.0,5862.0,216.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,9,knowledge_update,1.0,20751.0,5188.0,50.0,630.0,5008.0,682.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,10,multi_session_reasoning,1.0,18276.0,4569.0,50.0,111.0,4468.0,379.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,11,multi_session_reasoning,0.6,24215.0,6054.0,50.0,5385.0,5518.0,8423.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,12,preference_following,0.6667,21162.0,5291.0,50.0,2368.0,4987.0,1019.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,13,preference_following,1.0,19043.0,4761.0,50.0,1045.0,4530.0,740.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,14,summarization,0.9,20717.0,5179.0,50.0,9480.0,5011.0,6706.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,15,summarization,0.9,26765.0,6691.0,50.0,6759.0,6079.0,3961.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,16,temporal_reasoning,0.25,23938.0,5985.0,50.0,118.0,6080.0,1595.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,22,17,temporal_reasoning,1.0,21860.0,5465.0,50.0,120.0,5252.0,85.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,0,abstention,0.5,26243.0,6561.0,50.0,669.0,6558.0,676.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,1,abstention,1.0,19925.0,4981.0,50.0,56.0,5034.0,221.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,2,contradiction_resolution,0.625,15371.0,3843.0,50.0,269.0,4025.0,285.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,3,contradiction_resolution,0.75,20079.0,5020.0,50.0,475.0,4674.0,1657.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,4,information_extraction,1.0,10096.0,2524.0,50.0,60.0,2807.0,81.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,5,information_extraction,0.5,25393.0,6348.0,50.0,1218.0,6111.0,1311.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,6,instruction_following,1.0,20367.0,5092.0,50.0,3803.0,4845.0,1594.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,7,instruction_following,0.8333,28257.0,7064.0,50.0,1896.0,6330.0,931.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,8,knowledge_update,1.0,27553.0,6888.0,50.0,55.0,6200.0,100.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,9,knowledge_update,1.0,23288.0,5822.0,50.0,85.0,5501.0,20.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,10,multi_session_reasoning,0.875,23368.0,5842.0,50.0,697.0,6092.0,600.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,11,multi_session_reasoning,1.0,22630.0,5658.0,50.0,1997.0,5467.0,1939.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,12,preference_following,0.5,26599.0,6650.0,50.0,2937.0,6151.0,2220.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,13,preference_following,1.0,23734.0,5934.0,50.0,2299.0,5508.0,1517.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,14,summarization,0.4,20992.0,5248.0,50.0,2542.0,4952.0,1506.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,15,summarization,0.5,24380.0,6095.0,50.0,11688.0,5614.0,8186.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,16,temporal_reasoning,1.0,18415.0,4604.0,50.0,142.0,4997.0,115.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,23,17,temporal_reasoning,1.0,15185.0,3796.0,50.0,100.0,3760.0,187.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,24,0,abstention,1.0,19002.0,4751.0,50.0,56.0,4547.0,169.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,24,1,abstention,1.0,16386.0,4097.0,50.0,56.0,4165.0,298.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,24,2,contradiction_resolution,0.75,17386.0,4347.0,50.0,431.0,4646.0,456.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,24,3,contradiction_resolution,1.0,28944.0,7236.0,50.0,178.0,7217.0,361.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,24,4,information_extraction,1.0,18282.0,4571.0,50.0,76.0,4669.0,63.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,24,5,information_extraction,0.375,28489.0,7122.0,50.0,1346.0,7038.0,1858.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
1m,B csls,50,24,6,instruction_following,0.5,17912.0,4478.0,50.0,2267.0,4442.0,1033.0,openai-gpt-56-luna,xhigh,openai-gpt-56-luna,xhigh,e57d26801c09
